"seqnames"	"start"	"end"	"width"	"strand"	"L"
"35797"	"chr20"	"3157082"	"3160039"	"2958"	"*"	"83"
"35798"	"chr20"	"3163365"	"3165135"	"1771"	"*"	"26"
"35799"	"chr20"	"3168561"	"3169132"	"572"	"*"	"23"
"35800"	"chr20"	"3171281"	"3174329"	"3049"	"*"	"29"
"35801"	"chr20"	"3202396"	"3205284"	"2889"	"*"	"83"
"35802"	"chr20"	"3208935"	"3210088"	"1154"	"*"	"78"
"35803"	"chr20"	"3226194"	"3240443"	"14250"	"*"	"292"
"35804"	"chr20"	"3247970"	"3249346"	"1377"	"*"	"58"
"35805"	"chr20"	"3407153"	"3409044"	"1892"	"*"	"123"
"35806"	"chr20"	"3469796"	"3471677"	"1882"	"*"	"94"
"35807"	"chr20"	"3663143"	"3664994"	"1852"	"*"	"38"
"35808"	"chr20"	"3673141"	"3675852"	"2712"	"*"	"25"
"35809"	"chr20"	"3731544"	"3733021"	"1478"	"*"	"45"
"35810"	"chr20"	"3748137"	"3754479"	"6343"	"*"	"51"
"35811"	"chr20"	"3765171"	"3768977"	"3807"	"*"	"67"
"35812"	"chr20"	"3775420"	"3778612"	"3193"	"*"	"61"
"35813"	"chr20"	"3781185"	"3784048"	"2864"	"*"	"58"
"35814"	"chr20"	"3786261"	"3787188"	"928"	"*"	"65"
"35815"	"chr20"	"3791786"	"3798009"	"6224"	"*"	"101"
"35816"	"chr20"	"3818982"	"3820995"	"2014"	"*"	"160"
"35817"	"chr20"	"3824107"	"3824588"	"482"	"*"	"20"
"35818"	"chr20"	"3846554"	"3848764"	"2211"	"*"	"70"
"35819"	"chr20"	"3888001"	"3890512"	"2512"	"*"	"103"
"35820"	"chr20"	"3916179"	"3918293"	"2115"	"*"	"31"
"35821"	"chr20"	"4015679"	"4016129"	"451"	"*"	"25"
"35822"	"chr20"	"4023724"	"4024463"	"740"	"*"	"23"
"35823"	"chr20"	"4147357"	"4149953"	"2597"	"*"	"24"
"35824"	"chr20"	"4220419"	"4224841"	"4423"	"*"	"58"
"35825"	"chr20"	"4246695"	"4250192"	"3498"	"*"	"78"
"35826"	"chr20"	"4393672"	"4394425"	"754"	"*"	"26"
"35827"	"chr20"	"4591581"	"4592972"	"1392"	"*"	"84"
"35828"	"chr20"	"4683006"	"4687605"	"4600"	"*"	"82"
"35829"	"chr20"	"4699644"	"4700198"	"555"	"*"	"22"
"35830"	"chr20"	"4719436"	"4722023"	"2588"	"*"	"42"
"35831"	"chr20"	"4724265"	"4724828"	"564"	"*"	"28"
"35832"	"chr20"	"4740429"	"4741288"	"860"	"*"	"28"
"35833"	"chr20"	"4760683"	"4763490"	"2808"	"*"	"51"
"35834"	"chr20"	"4814717"	"4815583"	"867"	"*"	"48"
"35835"	"chr20"	"4820110"	"4824163"	"4054"	"*"	"80"
"35836"	"chr20"	"4855612"	"4855795"	"184"	"*"	"20"
"35837"	"chr20"	"5000362"	"5002522"	"2161"	"*"	"26"
"35838"	"chr20"	"5100035"	"5100993"	"959"	"*"	"22"
"35839"	"chr20"	"5112123"	"5113788"	"1666"	"*"	"134"
"35840"	"chr20"	"5119264"	"5120403"	"1140"	"*"	"150"
"35841"	"chr20"	"5124040"	"5127740"	"3701"	"*"	"119"
"35842"	"chr20"	"5298914"	"5304576"	"5663"	"*"	"77"
"35843"	"chr20"	"5312787"	"5316394"	"3608"	"*"	"78"
"35844"	"chr20"	"5470189"	"5471376"	"1188"	"*"	"51"
"35845"	"chr20"	"5504426"	"5505228"	"803"	"*"	"42"
"35846"	"chr20"	"5608396"	"5611321"	"2926"	"*"	"71"
"35847"	"chr20"	"5750135"	"5750699"	"565"	"*"	"38"
"35848"	"chr20"	"5911012"	"5912076"	"1065"	"*"	"46"
"35849"	"chr20"	"5949514"	"5953245"	"3732"	"*"	"126"
"35850"	"chr20"	"6004849"	"6007696"	"2848"	"*"	"186"
"35851"	"chr20"	"6038694"	"6044627"	"5934"	"*"	"45"
"35852"	"chr20"	"6050550"	"6055303"	"4754"	"*"	"152"
"35853"	"chr20"	"6122241"	"6125467"	"3227"	"*"	"98"
"35854"	"chr20"	"6212886"	"6216607"	"3722"	"*"	"39"
"35855"	"chr20"	"6764761"	"6770881"	"6121"	"*"	"149"
"35856"	"chr20"	"7621243"	"7622988"	"1746"	"*"	"37"
"35857"	"chr20"	"7802752"	"7803975"	"1224"	"*"	"89"
"35858"	"chr20"	"7832813"	"7834482"	"1670"	"*"	"22"
"35859"	"chr20"	"7940412"	"7941589"	"1178"	"*"	"23"
"35860"	"chr20"	"8018980"	"8020102"	"1123"	"*"	"145"
"35861"	"chr20"	"8132270"	"8133101"	"832"	"*"	"92"
"35862"	"chr20"	"9506322"	"9511064"	"4743"	"*"	"130"
"35863"	"chr20"	"9514077"	"9516766"	"2690"	"*"	"169"
"35864"	"chr20"	"9640510"	"9641912"	"1403"	"*"	"75"
"35865"	"chr20"	"9836296"	"9840247"	"3952"	"*"	"83"
"35866"	"chr20"	"10031512"	"10035364"	"3853"	"*"	"123"
"35867"	"chr20"	"10168940"	"10172722"	"3783"	"*"	"51"
"35868"	"chr20"	"10217408"	"10221874"	"4467"	"*"	"152"
"35869"	"chr20"	"10430788"	"10436677"	"5890"	"*"	"153"
"35870"	"chr20"	"10671349"	"10675112"	"3764"	"*"	"120"
"35871"	"chr20"	"11686063"	"11687724"	"1662"	"*"	"58"
"35872"	"chr20"	"11886859"	"11891784"	"4926"	"*"	"119"
"35873"	"chr20"	"11916667"	"11918613"	"1947"	"*"	"31"
"35874"	"chr20"	"12858014"	"12858448"	"435"	"*"	"20"
"35875"	"chr20"	"13219140"	"13222168"	"3029"	"*"	"209"
"35876"	"chr20"	"13297182"	"13299620"	"2439"	"*"	"77"
"35877"	"chr20"	"13638513"	"13639474"	"962"	"*"	"94"
"35878"	"chr20"	"13784661"	"13785735"	"1075"	"*"	"92"
"35879"	"chr20"	"13994002"	"13996574"	"2573"	"*"	"122"
"35880"	"chr20"	"14043955"	"14045157"	"1203"	"*"	"70"
"35881"	"chr20"	"14226299"	"14227694"	"1396"	"*"	"131"
"35882"	"chr20"	"14337412"	"14338578"	"1167"	"*"	"23"
"35883"	"chr20"	"15985518"	"15985805"	"288"	"*"	"27"
"35884"	"chr20"	"16573056"	"16576446"	"3391"	"*"	"209"
"35885"	"chr20"	"16729601"	"16730619"	"1019"	"*"	"115"
"35886"	"chr20"	"17225171"	"17229230"	"4060"	"*"	"220"
"35887"	"chr20"	"17314273"	"17316120"	"1848"	"*"	"108"
"35888"	"chr20"	"17528778"	"17533923"	"5146"	"*"	"162"
"35889"	"chr20"	"17565625"	"17572336"	"6712"	"*"	"117"
"35890"	"chr20"	"17612278"	"17614838"	"2561"	"*"	"29"
"35891"	"chr20"	"17678672"	"17683389"	"4718"	"*"	"96"
"35892"	"chr20"	"17698618"	"17700301"	"1684"	"*"	"22"
"35893"	"chr20"	"17962678"	"17964203"	"1526"	"*"	"25"
"35894"	"chr20"	"17968011"	"17970143"	"2133"	"*"	"182"
"35895"	"chr20"	"18055307"	"18060043"	"4737"	"*"	"111"
"35896"	"chr20"	"18136911"	"18138430"	"1520"	"*"	"188"
"35897"	"chr20"	"18141176"	"18145488"	"4313"	"*"	"42"
"35898"	"chr20"	"18226596"	"18228017"	"1422"	"*"	"67"
"35899"	"chr20"	"18287691"	"18288707"	"1017"	"*"	"122"
"35900"	"chr20"	"18466522"	"18467997"	"1476"	"*"	"129"
"35901"	"chr20"	"18496671"	"18497968"	"1298"	"*"	"54"
"35902"	"chr20"	"18502401"	"18510917"	"8517"	"*"	"214"
"35903"	"chr20"	"18567073"	"18568006"	"934"	"*"	"107"
"35904"	"chr20"	"18585160"	"18588708"	"3549"	"*"	"108"
"35905"	"chr20"	"18748736"	"18750160"	"1425"	"*"	"22"
"35906"	"chr20"	"18792786"	"18795502"	"2717"	"*"	"91"
"35907"	"chr20"	"18813173"	"18814332"	"1160"	"*"	"20"
"35908"	"chr20"	"19209082"	"19213461"	"4380"	"*"	"76"
"35909"	"chr20"	"19638795"	"19640204"	"1410"	"*"	"60"
"35910"	"chr20"	"19757235"	"19759362"	"2128"	"*"	"96"
"35911"	"chr20"	"19886005"	"19886512"	"508"	"*"	"28"
"35912"	"chr20"	"19888649"	"19889694"	"1046"	"*"	"34"
"35913"	"chr20"	"19935034"	"19935543"	"510"	"*"	"27"
"35914"	"chr20"	"19973944"	"19975280"	"1337"	"*"	"50"
"35915"	"chr20"	"20016925"	"20018719"	"1795"	"*"	"165"
"35916"	"chr20"	"20051893"	"20052902"	"1010"	"*"	"134"
"35917"	"chr20"	"20199480"	"20199929"	"450"	"*"	"29"
"35918"	"chr20"	"20277146"	"20277414"	"269"	"*"	"42"
"35919"	"chr20"	"20363828"	"20373309"	"9482"	"*"	"245"
"35920"	"chr20"	"20452306"	"20455330"	"3025"	"*"	"77"
"35921"	"chr20"	"20711676"	"20713644"	"1969"	"*"	"122"
"35922"	"chr20"	"21019723"	"21020756"	"1034"	"*"	"75"
"35923"	"chr20"	"21100029"	"21109304"	"9276"	"*"	"311"
"35924"	"chr20"	"21114709"	"21114942"	"234"	"*"	"23"
"35925"	"chr20"	"21125188"	"21126600"	"1413"	"*"	"100"
"35926"	"chr20"	"21291895"	"21293016"	"1122"	"*"	"63"
"35927"	"chr20"	"21300961"	"21304092"	"3132"	"*"	"143"
"35928"	"chr20"	"21390909"	"21392226"	"1318"	"*"	"74"
"35929"	"chr20"	"21395585"	"21397935"	"2351"	"*"	"161"
"35930"	"chr20"	"21503201"	"21525303"	"22103"	"*"	"648"
"35931"	"chr20"	"21698887"	"21709223"	"10337"	"*"	"271"
"35932"	"chr20"	"21713525"	"21717568"	"4044"	"*"	"116"
"35933"	"chr20"	"22420380"	"22422188"	"1809"	"*"	"21"
"35934"	"chr20"	"22566860"	"22569639"	"2780"	"*"	"54"
"35935"	"chr20"	"22574540"	"22587582"	"13043"	"*"	"371"
"35936"	"chr20"	"23023942"	"23025754"	"1813"	"*"	"43"
"35937"	"chr20"	"23034428"	"23038938"	"4511"	"*"	"44"
"35938"	"chr20"	"23048160"	"23054025"	"5866"	"*"	"271"
"35939"	"chr20"	"23086235"	"23087178"	"944"	"*"	"57"
"35940"	"chr20"	"23348847"	"23351545"	"2699"	"*"	"123"
"35941"	"chr20"	"23353569"	"23358763"	"5195"	"*"	"123"
"35942"	"chr20"	"23361509"	"23366154"	"4646"	"*"	"123"
"35943"	"chr20"	"23420024"	"23422619"	"2596"	"*"	"112"
"35944"	"chr20"	"23438413"	"23441111"	"2699"	"*"	"31"
"35945"	"chr20"	"23450398"	"23453758"	"3361"	"*"	"45"
"35946"	"chr20"	"23489637"	"23491848"	"2212"	"*"	"38"
"35947"	"chr20"	"23518189"	"23519883"	"1695"	"*"	"26"
"35948"	"chr20"	"23568317"	"23569996"	"1680"	"*"	"28"
"35949"	"chr20"	"23605854"	"23606931"	"1078"	"*"	"31"
"35950"	"chr20"	"23637331"	"23640500"	"3170"	"*"	"81"
"35951"	"chr20"	"23688573"	"23690472"	"1900"	"*"	"32"
"35952"	"chr20"	"23750465"	"23751958"	"1494"	"*"	"21"
"35953"	"chr20"	"23826264"	"23827322"	"1059"	"*"	"29"
"35954"	"chr20"	"23879350"	"23880803"	"1454"	"*"	"21"
"35955"	"chr20"	"23988475"	"23990619"	"2145"	"*"	"51"
"35956"	"chr20"	"24218936"	"24221096"	"2161"	"*"	"78"
"35957"	"chr20"	"24468223"	"24471533"	"3311"	"*"	"173"
"35958"	"chr20"	"24917942"	"24921003"	"3062"	"*"	"55"
"35959"	"chr20"	"24948971"	"24949513"	"543"	"*"	"24"
"35960"	"chr20"	"24992031"	"24995186"	"3156"	"*"	"105"
"35961"	"chr20"	"25055839"	"25062164"	"6326"	"*"	"100"
"35962"	"chr20"	"25075983"	"25084995"	"9013"	"*"	"275"
"35963"	"chr20"	"25147457"	"25150276"	"2820"	"*"	"121"
"35964"	"chr20"	"25192086"	"25196778"	"4693"	"*"	"100"
"35965"	"chr20"	"25245178"	"25251167"	"5990"	"*"	"144"
"35966"	"chr20"	"25294738"	"25297178"	"2441"	"*"	"21"
"35967"	"chr20"	"25388185"	"25391332"	"3148"	"*"	"97"
"35968"	"chr20"	"25405542"	"25408210"	"2669"	"*"	"84"
"35969"	"chr20"	"25584736"	"25585994"	"1259"	"*"	"96"
"35970"	"chr20"	"25589874"	"25591539"	"1666"	"*"	"24"
"35971"	"chr20"	"25599994"	"25603035"	"3042"	"*"	"51"
"35972"	"chr20"	"25623234"	"25624609"	"1376"	"*"	"160"
"35973"	"chr20"	"25696583"	"25697148"	"566"	"*"	"108"
"35974"	"chr20"	"25773304"	"25775265"	"1962"	"*"	"39"
"35975"	"chr20"	"25853239"	"25854365"	"1127"	"*"	"44"
"35976"	"chr20"	"25859864"	"25869962"	"10099"	"*"	"154"
"35977"	"chr20"	"25984985"	"25988064"	"3080"	"*"	"77"
"35978"	"chr20"	"25990713"	"25992143"	"1431"	"*"	"38"
"35979"	"chr20"	"26009031"	"26010225"	"1195"	"*"	"50"
"35980"	"chr20"	"26205909"	"26208307"	"2399"	"*"	"22"
"35981"	"chr20"	"29079637"	"29080471"	"835"	"*"	"43"
"35982"	"chr20"	"29324143"	"29327861"	"3719"	"*"	"119"
"35983"	"chr20"	"29362337"	"29363891"	"1555"	"*"	"20"
"35984"	"chr20"	"29407900"	"29413884"	"5985"	"*"	"156"
"35985"	"chr20"	"29416419"	"29418117"	"1699"	"*"	"20"
"35986"	"chr20"	"29427355"	"29427761"	"407"	"*"	"29"
"35987"	"chr20"	"29430009"	"29431197"	"1189"	"*"	"27"
"35988"	"chr20"	"29497185"	"29497973"	"789"	"*"	"52"
"35989"	"chr20"	"29762112"	"29762506"	"395"	"*"	"20"
"35990"	"chr20"	"29800146"	"29800636"	"491"	"*"	"23"
"35991"	"chr20"	"29875566"	"29878918"	"3353"	"*"	"107"
"35992"	"chr20"	"30281179"	"30286038"	"4860"	"*"	"32"
"35993"	"chr20"	"30300273"	"30300448"	"176"	"*"	"36"
"35994"	"chr20"	"30376573"	"30377475"	"903"	"*"	"62"
"35995"	"chr20"	"30511903"	"30514669"	"2767"	"*"	"52"
"35996"	"chr20"	"30536116"	"30537734"	"1619"	"*"	"41"
"35997"	"chr20"	"30565130"	"30565623"	"494"	"*"	"30"
"35998"	"chr20"	"30579714"	"30586655"	"6942"	"*"	"181"
"35999"	"chr20"	"30723550"	"30724199"	"650"	"*"	"47"
"36000"	"chr20"	"30812459"	"30816881"	"4423"	"*"	"148"
"36001"	"chr20"	"30854443"	"30855990"	"1548"	"*"	"21"
"36002"	"chr20"	"30891509"	"30895388"	"3880"	"*"	"85"
"36003"	"chr20"	"31367356"	"31368933"	"1578"	"*"	"23"
"36004"	"chr20"	"31440164"	"31441262"	"1099"	"*"	"28"
"36005"	"chr20"	"31472945"	"31476521"	"3577"	"*"	"73"
"36006"	"chr20"	"31483923"	"31486827"	"2905"	"*"	"53"
"36007"	"chr20"	"31513915"	"31517796"	"3882"	"*"	"86"
"36008"	"chr20"	"31544923"	"31547693"	"2771"	"*"	"87"
"36009"	"chr20"	"31577706"	"31578848"	"1143"	"*"	"26"
"36010"	"chr20"	"31586532"	"31588533"	"2002"	"*"	"41"
"36011"	"chr20"	"31602847"	"31609068"	"6222"	"*"	"242"
"36012"	"chr20"	"31629241"	"31632848"	"3608"	"*"	"45"
"36013"	"chr20"	"31720637"	"31724303"	"3667"	"*"	"141"
"36014"	"chr20"	"31738623"	"31740443"	"1821"	"*"	"107"
"36015"	"chr20"	"31818779"	"31823053"	"4275"	"*"	"69"
"36016"	"chr20"	"31843885"	"31852533"	"8649"	"*"	"88"
"36017"	"chr20"	"31869960"	"31873079"	"3120"	"*"	"41"
"36018"	"chr20"	"31879625"	"31882208"	"2584"	"*"	"102"
"36019"	"chr20"	"31950176"	"31952869"	"2694"	"*"	"130"
"36020"	"chr20"	"31965433"	"31968587"	"3155"	"*"	"36"
"36021"	"chr20"	"31994205"	"31999097"	"4893"	"*"	"135"
"36022"	"chr20"	"32017848"	"32021914"	"4067"	"*"	"53"
"36023"	"chr20"	"32030089"	"32031335"	"1247"	"*"	"78"
"36024"	"chr20"	"32049472"	"32052793"	"3322"	"*"	"96"
"36025"	"chr20"	"32108735"	"32109780"	"1046"	"*"	"56"
"36026"	"chr20"	"32187766"	"32191649"	"3884"	"*"	"65"
"36027"	"chr20"	"32197320"	"32197618"	"299"	"*"	"32"
"36028"	"chr20"	"32206247"	"32210808"	"4562"	"*"	"44"
"36029"	"chr20"	"32277045"	"32278699"	"1655"	"*"	"70"
"36030"	"chr20"	"32355568"	"32360526"	"4959"	"*"	"103"
"36031"	"chr20"	"32535347"	"32536771"	"1425"	"*"	"30"
"36032"	"chr20"	"32743012"	"32745334"	"2323"	"*"	"54"
"36033"	"chr20"	"32759896"	"32765069"	"5174"	"*"	"67"
"36034"	"chr20"	"32819726"	"32820494"	"769"	"*"	"44"
"36035"	"chr20"	"32858377"	"32859368"	"992"	"*"	"21"
"36036"	"chr20"	"33003925"	"33007934"	"4010"	"*"	"42"
"36037"	"chr20"	"33030378"	"33031842"	"1465"	"*"	"47"
"36038"	"chr20"	"33054002"	"33055595"	"1594"	"*"	"33"
"36039"	"chr20"	"33080335"	"33083531"	"3197"	"*"	"31"
"36040"	"chr20"	"33114471"	"33114825"	"355"	"*"	"24"
"36041"	"chr20"	"33167062"	"33168243"	"1182"	"*"	"33"
"36042"	"chr20"	"33193076"	"33193991"	"916"	"*"	"24"
"36043"	"chr20"	"33215868"	"33217573"	"1706"	"*"	"23"
"36044"	"chr20"	"33282291"	"33283704"	"1414"	"*"	"31"
"36045"	"chr20"	"33400992"	"33402224"	"1233"	"*"	"89"
"36046"	"chr20"	"33442242"	"33444740"	"2499"	"*"	"58"
"36047"	"chr20"	"33489600"	"33490996"	"1397"	"*"	"132"
"36048"	"chr20"	"33641577"	"33644826"	"3250"	"*"	"57"
"36049"	"chr20"	"33660821"	"33668266"	"7446"	"*"	"71"
"36050"	"chr20"	"33671778"	"33676929"	"5152"	"*"	"95"
"36051"	"chr20"	"33679810"	"33681867"	"2058"	"*"	"25"
"36052"	"chr20"	"33685323"	"33688953"	"3631"	"*"	"73"
"36053"	"chr20"	"33719311"	"33720780"	"1470"	"*"	"91"
"36054"	"chr20"	"33731751"	"33732974"	"1224"	"*"	"107"
"36055"	"chr20"	"33790362"	"33792273"	"1912"	"*"	"47"
"36056"	"chr20"	"33810206"	"33812516"	"2311"	"*"	"76"
"36057"	"chr20"	"33848462"	"33848698"	"237"	"*"	"30"
"36058"	"chr20"	"33989844"	"33995738"	"5895"	"*"	"82"
"36059"	"chr20"	"34110463"	"34112917"	"2455"	"*"	"143"
"36060"	"chr20"	"34122602"	"34123228"	"627"	"*"	"48"
"36061"	"chr20"	"34205090"	"34205535"	"446"	"*"	"32"
"36062"	"chr20"	"34213527"	"34216238"	"2712"	"*"	"69"
"36063"	"chr20"	"34268941"	"34269501"	"561"	"*"	"91"
"36064"	"chr20"	"34298441"	"34301170"	"2730"	"*"	"34"
"36065"	"chr20"	"34303196"	"34306215"	"3020"	"*"	"76"
"36066"	"chr20"	"34311952"	"34312961"	"1010"	"*"	"28"
"36067"	"chr20"	"34362126"	"34366285"	"4160"	"*"	"97"
"36068"	"chr20"	"34515309"	"34516931"	"1623"	"*"	"139"
"36069"	"chr20"	"34545701"	"34547222"	"1522"	"*"	"27"
"36070"	"chr20"	"34557094"	"34562765"	"5672"	"*"	"87"
"36071"	"chr20"	"34676995"	"34678518"	"1524"	"*"	"88"
"36072"	"chr20"	"34703360"	"34705642"	"2283"	"*"	"43"
"36073"	"chr20"	"34709350"	"34712627"	"3278"	"*"	"73"
"36074"	"chr20"	"34822484"	"34826029"	"3546"	"*"	"51"
"36075"	"chr20"	"34856742"	"34863638"	"6897"	"*"	"78"
"36076"	"chr20"	"34871674"	"34877426"	"5753"	"*"	"53"
"36077"	"chr20"	"34897926"	"34899370"	"1445"	"*"	"73"
"36078"	"chr20"	"34951503"	"34956419"	"4917"	"*"	"78"
"36079"	"chr20"	"34989224"	"34990361"	"1138"	"*"	"41"
"36080"	"chr20"	"35091974"	"35093421"	"1448"	"*"	"166"
"36081"	"chr20"	"35146531"	"35149859"	"3329"	"*"	"118"
"36082"	"chr20"	"35171229"	"35172232"	"1004"	"*"	"25"
"36083"	"chr20"	"35174252"	"35175168"	"917"	"*"	"48"
"36084"	"chr20"	"35217942"	"35218166"	"225"	"*"	"20"
"36085"	"chr20"	"35274398"	"35279040"	"4643"	"*"	"59"
"36086"	"chr20"	"35283940"	"35285779"	"1840"	"*"	"87"
"36087"	"chr20"	"35288791"	"35293023"	"4233"	"*"	"24"
"36088"	"chr20"	"35411410"	"35412727"	"1318"	"*"	"53"
"36089"	"chr20"	"35432095"	"35435116"	"3022"	"*"	"66"
"36090"	"chr20"	"35438033"	"35439521"	"1489"	"*"	"25"
"36091"	"chr20"	"35454669"	"35455928"	"1260"	"*"	"84"
"36092"	"chr20"	"35539775"	"35542421"	"2647"	"*"	"95"
"36093"	"chr20"	"35599063"	"35603318"	"4256"	"*"	"59"
"36094"	"chr20"	"35614706"	"35621852"	"7147"	"*"	"223"
"36095"	"chr20"	"35653770"	"35655188"	"1419"	"*"	"30"
"36096"	"chr20"	"35663538"	"35665377"	"1840"	"*"	"104"
"36097"	"chr20"	"35698538"	"35700899"	"2362"	"*"	"149"
"36098"	"chr20"	"35730356"	"35732154"	"1799"	"*"	"25"
"36099"	"chr20"	"35739448"	"35742728"	"3281"	"*"	"149"
"36100"	"chr20"	"35771261"	"35772597"	"1337"	"*"	"99"
"36101"	"chr20"	"35953055"	"35954978"	"1924"	"*"	"182"
"36102"	"chr20"	"36049493"	"36053624"	"4132"	"*"	"162"
"36103"	"chr20"	"36064235"	"36065703"	"1469"	"*"	"65"
"36104"	"chr20"	"36091743"	"36093063"	"1321"	"*"	"50"
"36105"	"chr20"	"36235982"	"36236866"	"885"	"*"	"92"
"36106"	"chr20"	"36305459"	"36308149"	"2691"	"*"	"45"
"36107"	"chr20"	"36434451"	"36436482"	"2032"	"*"	"27"
"36108"	"chr20"	"36462831"	"36466316"	"3486"	"*"	"32"
"36109"	"chr20"	"36540530"	"36543545"	"3016"	"*"	"43"
"36110"	"chr20"	"36569973"	"36573735"	"3763"	"*"	"101"
"36111"	"chr20"	"36604977"	"36606836"	"1860"	"*"	"107"
"36112"	"chr20"	"36645502"	"36647308"	"1807"	"*"	"43"
"36113"	"chr20"	"36745605"	"36746597"	"993"	"*"	"81"
"36114"	"chr20"	"36770901"	"36774154"	"3254"	"*"	"142"
"36115"	"chr20"	"36793463"	"36796443"	"2981"	"*"	"69"
"36116"	"chr20"	"36812735"	"36820024"	"7290"	"*"	"77"
"36117"	"chr20"	"36839132"	"36839445"	"314"	"*"	"43"
"36118"	"chr20"	"36859533"	"36860914"	"1382"	"*"	"29"
"36119"	"chr20"	"36875547"	"36876224"	"678"	"*"	"32"
"36120"	"chr20"	"36950034"	"36952153"	"2120"	"*"	"110"
"36121"	"chr20"	"37095734"	"37096617"	"884"	"*"	"88"
"36122"	"chr20"	"37176951"	"37180078"	"3128"	"*"	"145"
"36123"	"chr20"	"37288640"	"37290186"	"1547"	"*"	"133"
"36124"	"chr20"	"37315085"	"37316686"	"1602"	"*"	"25"
"36125"	"chr20"	"37343256"	"37344958"	"1703"	"*"	"31"
"36126"	"chr20"	"37382170"	"37385271"	"3102"	"*"	"34"
"36127"	"chr20"	"37400273"	"37409449"	"9177"	"*"	"65"
"36128"	"chr20"	"37517667"	"37529429"	"11763"	"*"	"426"
"36129"	"chr20"	"37693647"	"37694970"	"1324"	"*"	"97"
"36130"	"chr20"	"37900302"	"37904342"	"4041"	"*"	"46"
"36131"	"chr20"	"37943709"	"37944189"	"481"	"*"	"40"
"36132"	"chr20"	"38031305"	"38036704"	"5400"	"*"	"127"
"36133"	"chr20"	"38138003"	"38139650"	"1648"	"*"	"31"
"36134"	"chr20"	"38164920"	"38165601"	"682"	"*"	"48"
"36135"	"chr20"	"38260388"	"38263304"	"2917"	"*"	"20"
"36136"	"chr20"	"38302739"	"38304787"	"2049"	"*"	"29"
"36137"	"chr20"	"38346042"	"38346731"	"690"	"*"	"24"
"36138"	"chr20"	"38425248"	"38431441"	"6194"	"*"	"57"
"36139"	"chr20"	"38433901"	"38435900"	"2000"	"*"	"126"
"36140"	"chr20"	"38444616"	"38449493"	"4878"	"*"	"105"
"36141"	"chr20"	"38471794"	"38473380"	"1587"	"*"	"131"
"36142"	"chr20"	"38580243"	"38582761"	"2519"	"*"	"25"
"36143"	"chr20"	"38599810"	"38605145"	"5336"	"*"	"81"
"36144"	"chr20"	"38645462"	"38646896"	"1435"	"*"	"40"
"36145"	"chr20"	"38671723"	"38674924"	"3202"	"*"	"88"
"36146"	"chr20"	"38698389"	"38698783"	"395"	"*"	"24"
"36147"	"chr20"	"38721175"	"38731445"	"10271"	"*"	"241"
"36148"	"chr20"	"38745697"	"38749091"	"3395"	"*"	"100"
"36149"	"chr20"	"38803490"	"38807141"	"3652"	"*"	"99"
"36150"	"chr20"	"38833808"	"38836342"	"2535"	"*"	"62"
"36151"	"chr20"	"38925722"	"38927385"	"1664"	"*"	"175"
"36152"	"chr20"	"38961428"	"38962747"	"1320"	"*"	"106"
"36153"	"chr20"	"39047822"	"39052646"	"4825"	"*"	"107"
"36154"	"chr20"	"40681098"	"40693554"	"12457"	"*"	"493"
"36155"	"chr20"	"40909435"	"40912454"	"3020"	"*"	"143"
"36156"	"chr20"	"40969099"	"40969646"	"548"	"*"	"41"
"36157"	"chr20"	"41027340"	"41030708"	"3369"	"*"	"157"
"36158"	"chr20"	"41137501"	"41138902"	"1402"	"*"	"80"
"36159"	"chr20"	"41312362"	"41317598"	"5237"	"*"	"74"
"36160"	"chr20"	"41329594"	"41329796"	"203"	"*"	"20"
"36161"	"chr20"	"41339548"	"41341048"	"1501"	"*"	"76"
"36162"	"chr20"	"41365681"	"41367658"	"1978"	"*"	"64"
"36163"	"chr20"	"41586206"	"41586576"	"371"	"*"	"33"
"36164"	"chr20"	"41614969"	"41619388"	"4420"	"*"	"104"
"36165"	"chr20"	"41690701"	"41693671"	"2971"	"*"	"94"
"36166"	"chr20"	"41996002"	"41999479"	"3478"	"*"	"69"
"36167"	"chr20"	"43188323"	"43189775"	"1453"	"*"	"53"
"36168"	"chr20"	"43457147"	"43462237"	"5091"	"*"	"231"
"36169"	"chr20"	"43506782"	"43508777"	"1996"	"*"	"48"
"36170"	"chr20"	"43512325"	"43515522"	"3198"	"*"	"94"
"36171"	"chr20"	"43558416"	"43559284"	"869"	"*"	"27"
"36172"	"chr20"	"43565097"	"43566355"	"1259"	"*"	"32"
"36173"	"chr20"	"43589092"	"43591574"	"2483"	"*"	"129"
"36174"	"chr20"	"43657080"	"43658193"	"1114"	"*"	"80"
"36175"	"chr20"	"43726199"	"43727707"	"1509"	"*"	"34"
"36176"	"chr20"	"43914982"	"43916832"	"1851"	"*"	"200"
"36177"	"chr20"	"43944893"	"43946085"	"1193"	"*"	"38"
"36178"	"chr20"	"44210156"	"44211419"	"1264"	"*"	"127"
"36179"	"chr20"	"44244440"	"44248452"	"4013"	"*"	"41"
"36180"	"chr20"	"44299147"	"44300404"	"1258"	"*"	"69"
"36181"	"chr20"	"44307060"	"44311645"	"4586"	"*"	"101"
"36182"	"chr20"	"44324608"	"44327142"	"2535"	"*"	"22"
"36183"	"chr20"	"44336292"	"44338595"	"2304"	"*"	"53"
"36184"	"chr20"	"44355281"	"44356349"	"1069"	"*"	"76"
"36185"	"chr20"	"44400828"	"44401412"	"585"	"*"	"24"
